time,red,green,blue,green2,blue2,orange
20:26:40,3.327073,18.671560,11.525329,16.935310,32.883701,-10.362967
20:26:41,3.327073,18.671560,14.535337,15.429039,32.883701,-10.362967
20:26:42,3.327073,18.671560,7.039276,16.935310,32.883701,-10.362967
20:26:43,3.327073,18.671560,7.039276,16.935310,34.411323,-8.908271
20:26:44,1.874279,17.157257,5.551393,15.429039,32.883701,-10.362967
20:26:45,3.327073,17.157257,8.530752,16.935310,34.411323,-8.908271
20:26:46,3.327073,18.671560,11.525329,16.935310,34.411323,-10.362967
20:26:47,4.783672,18.671560,17.560775,16.935310,34.411323,-8.908271
20:26:48,3.327073,18.671560,16.046258,16.935310,35.942962,-10.362967
20:26:49,3.327073,18.671560,19.079307,16.935310,35.942962,-8.908271
20:26:50,3.327073,18.671560,7.039276,16.935310,35.942962,-8.908271
20:26:51,3.327073,18.671560,10.026244,16.935310,35.942962,-8.908271
20:26:52,4.783672,18.671560,13.028430,16.935310,35.942962,-8.908271
20:26:53,3.327073,18.671560,8.530752,16.935310,35.942962,-8.908271
20:26:54,4.783672,18.671560,13.028430,16.935310,37.478614,-8.908271
20:26:55,3.327073,20.189882,11.525329,16.935310,37.478614,-8.908271
20:26:56,4.783672,20.189882,13.028430,18.445598,37.478614,-7.449769
20:26:57,4.783672,20.189882,11.525329,18.445598,37.478614,-8.908271
20:26:58,3.327073,20.189882,8.530752,16.935310,37.478614,-8.908271
20:26:59,4.783672,18.671560,14.535337,16.935310,37.478614,-8.908271
20:27:00,3.327073,18.671560,14.535337,16.935310,37.478614,-8.908271
20:27:01,4.783672,20.189882,14.535337,18.445598,37.478614,-8.908271
20:27:02,3.327073,20.189882,16.046258,16.935310,37.478614,-8.908271
20:27:03,3.327073,18.671560,14.535337,16.935310,37.478614,-8.908271
20:27:04,3.327073,18.671560,16.046258,16.935310,39.018074,-8.908271
20:27:05,3.327073,20.189882,17.560775,16.935310,39.018074,-8.908271
20:27:06,4.783672,20.189882,16.046258,16.935310,39.018074,-8.908271
20:27:07,4.783672,20.189882,20.601644,16.935310,40.561546,-8.908271
20:27:08,4.783672,20.189882,17.560775,16.935310,40.561546,-7.449769
20:27:09,4.783672,21.712219,17.560775,18.445598,40.561546,-8.908271
20:27:10,4.783672,21.712219,19.079307,18.445598,42.109039,-7.449769
20:27:11,4.783672,20.189882,17.560775,18.445598,40.561546,-8.908271
20:27:12,4.783672,20.189882,19.079307,18.445598,40.561546,-7.449769
20:27:13,4.783672,20.189882,13.028430,16.935310,40.561546,-7.449769
20:27:14,3.327073,18.671560,5.551393,16.935310,40.561546,-8.908271
20:27:15,4.783672,20.189882,7.039276,18.445598,40.561546,-7.449769
20:27:16,4.783672,20.189882,11.525329,18.445598,42.109039,-8.908271
20:27:17,4.783672,20.189882,14.535337,18.445598,42.109039,-8.908271
20:27:18,4.783672,21.712219,14.535337,18.445598,42.109039,-7.449769
20:27:19,4.783672,20.189882,14.535337,18.445598,42.109039,-8.908271
20:27:20,3.327073,21.712219,17.560775,18.445598,42.109039,-8.908271
20:27:21,3.327073,21.712219,16.046258,18.445598,42.109039,-8.908271
20:27:22,3.327073,20.189882,5.551393,16.935310,42.109039,-8.908271
20:27:23,3.327073,20.189882,7.039276,16.935310,42.109039,-8.908271
20:27:24,4.783672,21.712219,8.530752,18.445598,43.660545,-7.449769
20:27:25,4.783672,21.712219,17.560775,18.445598,43.660545,-7.449769
20:27:26,4.783672,21.712219,14.535337,18.445598,43.660545,-7.449769
20:27:27,4.783672,21.712219,11.525329,18.445598,43.660545,-7.449769
20:27:28,4.783672,21.712219,14.535337,18.445598,45.216068,-7.449769
20:27:29,4.783672,21.712219,16.046258,18.445598,43.660545,-7.449769
20:27:30,4.783672,21.712219,8.530752,18.445598,45.216068,-7.449769
20:27:31,4.783672,21.712219,7.039276,18.445598,45.216068,-7.449769
20:27:32,4.783672,21.712219,7.039276,18.445598,43.660545,-7.449769
20:27:33,4.783672,21.712219,8.530752,16.935310,45.216068,-7.449769
20:27:34,3.327073,20.189882,13.028430,18.445598,45.216068,-7.449769
20:27:35,3.327073,21.712219,14.535337,16.935310,45.216068,-8.908271
20:27:36,4.783672,21.712219,14.535337,18.445598,45.216068,-8.908271
20:27:37,3.327073,21.712219,5.551393,16.935310,45.216068,-7.449769
20:27:38,4.783672,21.712219,10.026244,18.445598,45.216068,-8.908271
20:27:39,3.327073,21.712219,11.525329,16.935310,45.216068,-8.908271
20:27:40,3.327073,20.189882,11.525329,16.935310,45.216068,-7.449769
20:27:41,4.783672,21.712219,13.028430,18.445598,46.775394,-7.449769
20:27:42,3.327073,21.712219,14.535337,16.935310,45.216068,-7.449769
20:27:43,4.783672,21.712219,14.535337,18.445598,46.775394,-7.449769
20:27:44,3.327073,21.712219,16.046258,18.445598,45.216068,-7.449769
20:27:45,3.327073,21.712219,14.535337,18.445598,46.775394,-8.908271
20:27:46,3.327073,21.712219,16.046258,18.445598,46.775394,-7.449769
20:27:47,4.783672,21.712219,16.046258,18.445598,46.775394,-7.449769
20:27:48,3.327073,21.712219,16.046258,16.935310,46.775394,-7.449769
20:27:49,4.783672,21.712219,16.046258,18.445598,46.775394,-7.449769
20:27:50,3.327073,21.712219,17.560775,18.445598,48.338951,-7.449769
20:27:51,3.327073,21.712219,16.046258,16.935310,48.338951,-7.449769
20:27:52,3.327073,21.712219,17.560775,18.445598,48.338951,-7.449769
20:27:53,3.327073,21.712219,14.535337,18.445598,48.338951,-7.449769
20:27:54,4.783672,21.712219,17.560775,16.935310,48.338951,-7.449769
20:27:55,4.783672,21.712219,19.079307,18.445598,48.338951,-7.449769
20:27:56,4.783672,21.712219,20.601644,18.445598,49.906311,-7.449769
20:27:57,4.783672,21.712219,20.601644,18.445598,48.338951,-7.449769
20:27:58,3.327073,21.712219,22.127784,18.445598,48.338951,-7.449769
20:27:59,3.327073,21.712219,19.079307,18.445598,49.906311,-7.449769
20:28:00,4.783672,23.238149,19.079307,18.445598,48.338951,-7.449769
20:28:01,4.783672,23.238149,20.601644,18.445598,49.906311,-7.449769
20:28:02,4.783672,23.238149,20.601644,18.445598,49.906311,-7.449769
20:28:03,6.243864,23.238149,2.587043,19.959692,51.478111,-7.449769
20:28:04,4.783672,23.238149,10.026244,18.445598,51.478111,-5.987675
20:28:05,4.783672,23.238149,13.028430,19.959692,51.478111,-7.449769
20:28:06,6.243864,23.238149,17.560775,19.959692,51.478111,-5.987675
20:28:07,6.243864,23.238149,16.046258,18.445598,51.478111,-5.987675
20:28:08,6.243864,24.768095,16.046258,19.959692,53.053714,-5.987675
20:28:09,6.243864,24.768095,16.046258,19.959692,53.053714,-5.987675
20:28:10,4.783672,23.238149,17.560775,19.959692,53.053714,-5.987675
20:28:11,6.243864,24.768095,17.560775,19.959692,53.053714,-5.987675
20:28:12,4.783672,23.238149,16.046258,19.959692,53.053714,-5.987675
20:28:13,4.783672,23.238149,17.560775,18.445598,53.053714,-7.449769
20:28:14,4.783672,24.768095,17.560775,19.959692,53.053714,-5.987675
20:28:15,4.783672,23.238149,19.079307,19.959692,53.053714,-5.987675
20:28:16,6.243864,24.768095,19.079307,19.959692,53.053714,-7.449769
20:28:17,4.783672,23.238149,19.079307,19.959692,53.053714,-5.987675
20:28:18,6.243864,24.768095,19.079307,19.959692,53.053714,-5.987675
20:28:19,6.243864,24.768095,22.127784,19.959692,54.633544,-5.987675
20:28:20,6.243864,24.768095,20.601644,19.959692,53.053714,-5.987675
20:28:21,6.243864,24.768095,22.127784,19.959692,54.633544,-5.987675
20:28:22,6.243864,24.768095,22.127784,19.959692,54.633544,-5.987675
20:28:23,6.243864,24.768095,22.127784,18.445598,54.633544,-5.987675
20:28:24,6.243864,24.768095,22.127784,19.959692,54.633544,-5.987675
20:28:25,6.243864,24.768095,22.127784,19.959692,54.633544,-5.987675
20:28:26,4.783672,24.768095,22.127784,19.959692,54.633544,-5.987675
20:28:27,6.243864,24.768095,22.127784,19.959692,54.633544,-5.987675
20:28:28,6.243864,24.768095,22.127784,19.959692,56.217391,-5.987675
20:28:29,6.243864,24.768095,22.127784,19.959692,56.217391,-5.987675
20:28:30,6.243864,24.768095,20.601644,19.959692,56.217391,-5.987675
20:28:31,6.243864,24.768095,22.127784,19.959692,54.633544,-5.987675
20:28:32,6.243864,24.768095,22.127784,19.959692,56.217391,-5.987675
20:28:33,6.243864,24.768095,23.658155,19.959692,56.217391,-5.987675
20:28:34,6.243864,24.768095,31.369186,19.959692,56.217391,-5.987675
20:28:35,6.243864,24.768095,31.369186,19.959692,56.217391,-5.987675
20:28:36,6.243864,24.768095,32.923229,19.959692,56.217391,-5.987675
20:28:37,6.243864,24.768095,32.923229,19.959692,56.217391,-5.987675
20:28:38,6.243864,24.768095,32.923229,19.959692,57.805469,-5.987675
20:28:39,6.243864,24.768095,31.369186,19.959692,56.217391,-5.987675
20:28:40,6.243864,24.768095,32.923229,19.959692,56.217391,-4.521776
20:28:41,6.243864,26.302268,25.192539,19.959692,57.805469,-5.987675
20:28:42,6.243864,24.768095,23.658155,19.959692,57.805469,-4.521776
20:28:43,6.243864,26.302268,17.560775,19.959692,57.805469,-5.987675
20:28:44,6.243864,26.302268,17.560775,18.445598,57.805469,-5.987675
20:28:45,6.243864,24.768095,17.560775,19.959692,57.805469,-5.987675
20:28:46,6.243864,24.768095,19.079307,19.959692,59.397560,-5.987675
20:28:47,6.243864,26.302268,23.658155,19.959692,57.805469,-5.987675
20:28:48,6.243864,26.302268,23.658155,19.959692,59.397560,-4.521776
20:28:49,6.243864,26.302268,32.923229,19.959692,59.397560,-5.987675
20:28:50,6.243864,26.302268,32.923229,19.959692,59.397560,-4.521776
20:28:51,6.243864,26.302268,31.369186,19.959692,59.397560,-4.521776
20:28:52,6.243864,26.302268,32.923229,19.959692,57.805469,-5.987675
20:28:53,6.243864,24.768095,32.923229,19.959692,59.397560,-5.987675
20:28:54,6.243864,26.302268,32.923229,21.477590,59.397560,-4.521776
20:28:55,6.243864,26.302268,32.923229,19.959692,59.397560,-5.987675
20:28:56,6.243864,26.302268,31.369186,19.959692,59.397560,-4.521776
20:28:57,6.243864,26.302268,32.923229,19.959692,60.993877,-4.521776
20:28:58,6.243864,26.302268,32.923229,19.959692,59.397560,-4.521776
20:28:59,6.243864,27.840036,32.923229,21.477590,59.397560,-4.521776
20:29:00,7.707861,26.302268,32.923229,19.959692,60.993877,-5.987675
20:29:01,6.243864,26.302268,32.923229,19.959692,60.993877,-4.521776
20:29:02,6.243864,27.840036,5.551393,21.477590,60.993877,-4.521776
20:29:04,6.243864,26.302268,11.525329,19.959692,60.993877,-5.987675
20:29:05,6.243864,27.840036,11.525329,21.477590,60.993877,-4.521776
20:29:06,6.243864,27.840036,11.525329,21.477590,60.993877,-4.521776
20:29:07,6.243864,27.840036,11.525329,19.959692,60.993877,-5.987675
20:29:08,6.243864,27.840036,11.525329,21.477590,60.993877,-4.521776
20:29:09,4.783672,27.840036,11.525329,21.477590,60.993877,-4.521776
20:29:10,6.243864,27.840036,14.535337,21.477590,60.993877,-4.521776
20:29:11,6.243864,26.302268,11.525329,19.959692,60.993877,-4.521776
20:29:12,6.243864,26.302268,13.028430,21.477590,62.594425,-4.521776
20:29:13,6.243864,27.840036,11.525329,19.959692,60.993877,-4.521776
20:29:14,6.243864,27.840036,10.026244,19.959692,62.594425,-4.521776
20:29:15,6.243864,26.302268,11.525329,19.959692,62.594425,-4.521776
20:29:16,6.243864,27.840036,10.026244,21.477590,62.594425,-4.521776
20:29:17,6.243864,27.840036,8.530752,21.477590,60.993877,-4.521776
20:29:18,6.243864,26.302268,8.530752,21.477590,62.594425,-4.521776
20:29:19,6.243864,27.840036,8.530752,21.477590,62.594425,-4.521776
20:29:20,6.243864,27.840036,10.026244,21.477590,62.594425,-4.521776
20:29:21,6.243864,27.840036,10.026244,21.477590,62.594425,-4.521776
20:29:22,6.243864,27.840036,10.026244,21.477590,64.199195,-4.521776
20:29:23,6.243864,27.840036,10.026244,21.477590,64.199195,-4.521776
20:29:24,6.243864,27.840036,10.026244,21.477590,64.199195,-4.521776
20:29:25,6.243864,27.840036,8.530752,21.477590,64.199195,-4.521776
20:29:26,6.243864,27.840036,5.551393,21.477590,64.199195,-3.052283
20:29:27,6.243864,27.840036,11.525329,21.477590,64.199195,-4.521776
20:29:28,6.243864,27.840036,10.026244,21.477590,65.807991,-3.052283
20:29:29,6.243864,27.840036,5.551393,21.477590,64.199195,-4.521776
20:29:30,6.243864,26.302268,5.551393,21.477590,64.199195,-4.521776
20:29:31,4.783672,27.840036,5.551393,19.959692,62.594425,-4.521776
20:29:32,6.243864,27.840036,32.923229,21.477590,64.199195,-4.521776
20:29:33,6.243864,29.382030,32.923229,21.477590,64.199195,-3.052283
20:29:34,4.783672,27.840036,29.818946,19.959692,64.199195,-4.521776
20:29:35,6.243864,27.840036,14.535337,21.477590,65.807991,-4.521776
20:29:36,6.243864,27.840036,17.560775,21.477590,65.807991,-4.521776
20:29:37,6.243864,27.840036,19.079307,21.477590,65.807991,-3.052283
20:29:38,6.243864,29.382030,17.560775,21.477590,65.807991,-3.052283
20:29:39,6.243864,29.382030,17.560775,21.477590,65.807991,-4.521776
20:29:40,6.243864,29.382030,17.560775,21.477590,65.807991,-3.052283
20:29:41,6.243864,29.382030,19.079307,21.477590,65.807991,-4.521776
20:29:42,6.243864,27.840036,19.079307,21.477590,65.807991,-4.521776
20:29:43,6.243864,27.840036,22.127784,21.477590,67.421218,-3.052283
20:29:44,7.707861,29.382030,19.079307,21.477590,65.807991,-3.052283
20:29:45,7.707861,29.382030,20.601644,21.477590,67.421218,-3.052283
20:29:46,6.243864,27.840036,16.046258,21.477590,65.807991,-4.521776
20:29:47,7.707861,29.382030,20.601644,21.477590,67.421218,-3.052283
20:29:48,6.243864,27.840036,25.192539,21.477590,65.807991,-4.521776
20:29:49,6.243864,27.840036,26.730518,21.477590,67.421218,-3.052283
20:29:50,6.243864,29.382030,20.601644,21.477590,67.421218,-3.052283
20:29:51,6.243864,27.840036,20.601644,21.477590,67.421218,-4.521776
20:29:52,7.707861,27.840036,23.658155,21.477590,67.421218,-4.521776
