14.301,61.53,52.64,-36.58
14.318,60.57,51.34,-37.84
14.334,59.72,50.21,-38.93
14.351,58.93,49.3,-39.82
14.368,58.23,48.65,-40.49
14.385,57.6,48.24,-40.94
14.401,57.08,48.07,-41.17
14.417,56.72,48.11,-41.19
14.434,56.56,48.42,-40.96
14.452,56.64,49,-40.45
14.468,56.92,49.84,-39.69
14.485,57.39,50.93,-38.68
14.501,58.01,52.17,-37.51
14.518,58.71,53.48,-36.26
14.534,59.46,54.86,-34.94
14.551,60.21,56.31,-33.55
14.568,60.92,57.81,-32.1
14.584,61.56,59.38,-30.57
14.602,62.08,61.04,-28.95
14.618,62.52,62.77,-27.23
14.634,62.92,64.5,-25.47
14.651,63.27,66.19,-23.71
14.668,63.56,67.8,-21.97
14.684,63.86,69.32,-20.28
14.702,64.14,70.71,-18.67
14.719,64.42,71.99,-17.1
14.735,64.77,73.18,-15.59
14.751,65.21,74.26,-14.19
14.768,65.69,75.22,-12.91
14.784,66.15,76.07,-11.7
14.801,66.63,76.86,-10.54
14.818,67.14,77.61,-9.37
14.834,67.65,78.32,-8.14
14.851,68.2,78.99,-6.83
14.868,68.83,79.55,-5.43
14.884,69.37,79.95,-4.04
14.901,69.78,80.17,-2.69
14.917,69.91,80.15,-1.5
14.934,69.69,79.84,-0.63
14.951,68.99,79.28,-0.14
14.968,67.88,78.58,0.02
14.985,66.26,77.85,-0.06
15.001,64.2,77.09,-0.31
15.018,61.81,76.18,-0.67
15.034,59.22,75.11,-1.07
15.051,56.64,73.94,-1.38
15.068,54.3,72.78,-1.51
15.084,52.24,71.7,-1.49
15.101,50.42,70.67,-1.34
15.117,48.55,69.52,-1.12
15.134,46.56,68.22,-0.85
15.152,44.41,66.77,-0.56
15.168,42.29,65.23,-0.25
15.184,40.31,63.63,0
15.201,38.41,61.98,0.17
15.219,36.51,60.3,0.34
15.234,34.62,58.67,0.56
15.251,32.76,57.07,0.77
15.268,30.97,55.52,0.95
15.284,29.35,54.05,1.09
15.301,27.93,52.69,1.16
15.317,26.68,51.4,1.16
15.334,25.58,50.16,1.15
15.351,24.54,48.94,1.17
15.367,23.58,47.74,1.24
15.384,22.68,46.5,1.32
15.402,21.86,45.21,1.39
15.418,21.21,43.91,1.44
15.434,20.78,42.69,1.45
15.451,20.46,41.55,1.5
15.468,20.1,40.47,1.61
15.484,19.61,39.46,1.84
15.501,19.05,38.47,2.17
15.517,18.56,37.46,2.44
15.534,18.22,36.44,2.65
15.551,18,35.39,2.83
15.567,17.87,34.29,3.06
15.585,17.75,33.15,3.35
15.602,17.64,32.01,3.67
15.618,17.51,30.9,3.93
15.636,17.38,29.84,4.13
15.651,17.27,28.79,4.31
15.668,17.16,27.65,4.47
15.685,17.04,26.44,4.65
15.701,16.91,25.34,4.82
15.718,16.8,24.43,4.95
15.734,16.82,23.85,4.95
15.751,16.92,23.6,4.84
15.768,17.04,23.63,4.66
15.784,17.13,23.78,4.46
15.801,17.19,24.02,4.24
15.818,17.21,24.43,3.96
15.834,17.23,25.02,3.65
15.851,17.25,25.72,3.28
15.868,17.32,26.47,2.75
15.884,17.38,27.18,2.12
15.901,17.43,27.97,1.5
15.918,17.56,29.04,0.83
15.934,17.9,30.42,0.02
15.951,18.4,31.97,-0.87
15.968,18.9,33.53,-1.71
15.984,19.24,35.03,-2.41
16.001,19.38,36.43,-2.99
16.018,19.44,37.78,-3.51
16.034,19.52,39.1,-3.99
16.052,19.63,40.41,-4.39
16.067,19.74,41.71,-4.65
16.084,19.94,42.99,-4.88
16.101,20.47,44.31,-5.2
16.119,21.24,45.77,-5.49
16.134,22.06,47.34,-5.54
16.151,22.88,48.97,-5.34
16.168,23.81,50.6,-5.09
16.184,24.82,52.18,-4.87
16.201,25.99,53.77,-4.62
16.218,27.41,55.43,-4.38
16.234,29.05,57.05,-4.09
16.251,30.69,58.51,-3.73
16.268,32.25,59.85,-3.32
16.284,33.74,61.19,-2.92
16.302,35.35,62.56,-2.57
16.318,37.15,63.84,-2.29
16.334,39.09,65.04,-2.05
16.351,41.15,66.16,-1.81
16.367,43.38,67.27,-1.61
16.384,45.8,68.43,-1.45
16.401,48.27,69.61,-1.32
16.417,50.89,70.8,-1.16
16.435,53.72,72.05,-0.97
16.451,56.72,73.34,-0.72
16.468,59.86,74.64,-0.33
16.485,63.18,75.95,0.1
16.501,66.6,77.29,0.44
16.518,69.93,78.64,0.69
16.535,73.07,79.98,0.96
16.551,76.13,81.28,1.27
16.568,79.1,82.53,1.56
16.585,81.81,83.64,1.81
16.602,84.19,84.59,2.07
16.618,86.2,85.38,2.3
16.635,87.78,86.05,2.42
16.651,88.93,86.64,2.4
16.668,89.83,87.18,2.27
16.685,90.6,87.69,2.07
16.702,91.44,88.07,1.9
16.718,92.35,88.16,1.79
16.735,93.18,87.98,1.73
16.751,93.98,87.61,1.79
16.768,94.8,87.15,1.98
16.785,95.69,86.61,2.3
16.801,96.65,86,2.77
16.818,97.8,85.26,3.39
16.834,99.08,84.42,4.1
16.851,100.38,83.54,4.89
16.868,101.62,82.64,5.78
16.885,102.83,81.69,6.74
16.901,104.06,80.67,7.8
16.918,105.28,79.61,8.94
16.934,106.17,78.62,10.13
16.951,106.65,77.79,11.22
16.967,106.93,77.14,12.09
16.984,107.22,76.66,12.68
17.001,107.47,76.37,12.99
17.017,107.58,76.32,12.99
17.035,107.55,76.5,12.72
17.051,107.44,76.79,12.31
17.067,107.28,77.08,11.89
17.084,107.16,77.32,11.54
17.102,107.14,77.46,11.28
17.118,107.23,77.5,11.14
17.134,107.45,77.44,11.08
17.152,107.7,77.42,10.97
17.168,107.84,77.49,10.77
17.185,107.7,77.74,10.43
17.201,107.03,78.32,9.86
17.218,105.68,79.35,9.04
17.235,103.73,80.67,8.14
17.251,101.31,82.05,7.3
17.269,98.61,83.27,6.55
17.285,95.94,84.03,5.97
17.301,93.28,84.27,5.51
17.318,90.25,83.92,5.11
17.334,86.64,82.86,4.73
17.351,82.61,81.23,4.33
17.368,78.42,79.27,3.91
17.384,74.17,77.14,3.48
17.401,69.83,74.92,3.12
17.418,65.2,72.47,2.94
17.435,60.46,69.86,2.89
17.453,56.42,67.37,2.78
17.469,53.31,65.17,2.43
17.486,51,63.39,2
17.502,48.94,61.93,1.63
17.519,46.92,60.6,1.39
17.536,45.1,59.26,1.17
17.553,43.61,58,0.9
17.569,42.53,56.94,0.65
17.587,41.8,56.13,0.51
17.602,41.35,55.53,0.47
17.619,40.97,55.05,0.47
17.636,40.51,54.56,0.49
17.652,39.99,53.99,0.5
17.669,39.42,53.32,0.43
17.686,38.77,52.57,0.33
17.702,38.06,51.74,0.22
17.719,37.31,50.85,0.1
17.736,36.41,49.88,-0.02
17.752,35.33,48.79,-0.12
17.769,34.22,47.57,-0.23
17.785,33.19,46.26,-0.4
17.802,32.23,44.9,-0.57
17.819,31.31,43.49,-0.67
17.835,30.43,42.02,-0.77
17.852,29.62,40.48,-0.9
17.869,28.9,38.89,-1.09
17.885,28.26,37.32,-1.28
17.903,27.7,35.84,-1.4
17.919,27.17,34.47,-1.43
17.935,26.71,33.19,-1.41
17.952,26.35,32,-1.42
17.968,26.06,30.91,-1.48
17.985,25.85,29.96,-1.58
18.002,25.69,29.11,-1.67
18.018,25.53,28.32,-1.69
18.035,25.31,27.54,-1.67
18.052,25.09,26.9,-1.57
18.069,24.99,26.6,-1.44
18.086,25.03,26.66,-1.41
18.103,25.25,26.99,-1.51
18.118,25.64,27.53,-1.67
18.136,26.11,28.18,-1.82
18.152,26.62,28.89,-1.92
18.17,27.11,29.67,-2.02
18.186,27.55,30.46,-2.15
18.202,27.92,31.17,-2.34
18.219,28.31,31.85,-2.62
18.236,28.78,32.6,-3
18.253,29.33,33.44,-3.44
18.269,29.9,34.34,-3.97
18.286,30.55,35.32,-4.58
18.302,31.36,36.45,-5.33
18.32,32.38,37.72,-6.16
18.336,33.55,39.03,-6.98
18.352,34.8,40.29,-7.72
18.369,36.12,41.57,-8.39
18.386,37.49,42.93,-8.94
18.402,38.93,44.38,-9.29
18.419,40.41,45.81,-9.47
18.437,41.81,47.1,-9.52
18.452,43.19,48.25,-9.5
18.469,44.6,49.29,-9.41
18.486,46.14,50.33,-9.1
18.502,47.72,51.35,-8.52
18.519,49.39,52.31,-7.72
18.535,51.33,53.36,-6.73
18.552,53.63,54.65,-5.62
18.569,56.52,56.31,-4.2
18.586,60.02,58.28,-2.45
18.603,63.71,60.19,-0.54
18.619,67.36,61.84,1.5
18.636,70.99,63.29,3.62
18.652,74.47,64.46,5.71
18.669,77.66,65.35,7.61
18.685,80.56,66.05,9.29
18.702,83.08,66.59,10.7
18.72,85.15,67,11.85
18.735,86.96,67.36,12.8
18.752,88.62,67.76,13.57
18.769,90.06,68.19,14.18
18.786,91.32,68.68,14.62
18.803,92.55,69.25,14.96
18.819,93.86,69.87,15.25
18.836,95.2,70.53,15.46
18.853,96.5,71.14,15.62
18.869,97.72,71.71,15.73
18.886,98.78,72.27,15.74
18.904,99.67,72.83,15.66
18.919,100.44,73.43,15.48
18.936,101.17,74.07,15.2
18.952,101.92,74.75,14.85
18.97,102.62,75.44,14.4
18.986,103.23,76.06,13.91
19.002,103.72,76.66,13.33
19.019,104.02,77.26,12.63
19.036,104.1,77.87,11.82
19.052,104.05,78.45,10.95
19.073,103.97,78.94,10.09
19.086,103.88,79.33,9.29
19.102,103.77,79.66,8.58
19.119,103.42,80.1,7.85
19.136,102.55,80.92,6.99
19.152,101.33,82,6.03
19.169,99.86,83.28,4.96
19.185,98.14,84.67,3.9
19.202,96.14,86.11,2.97
19.219,93.58,87.63,2.09
19.236,90.23,88.57,1.24
19.252,86.24,87.12,0.46
19.269,81.93,84.87,-0.13
19.286,77.45,82.6,-0.62
19.303,73.02,80.44,-0.87
19.319,68.84,78.49,-0.88
19.337,64.98,76.69,-0.7
19.353,61.7,75.06,-0.45
19.37,59.22,73.67,-0.17
19.386,57.31,72.67,0.08
19.404,55.41,71.86,0.3
19.419,53.58,71.13,0.49
19.436,52.14,70.5,0.54
19.452,51.08,70.05,0.44
19.47,50.23,69.87,0.34
19.486,49.29,69.86,0.29
19.503,47.99,69.79,0.21
19.519,46.37,69.52,0.07
19.535,44.71,69.08,-0.15
19.552,43.24,68.57,-0.44
19.57,41.96,68.04,-0.72
19.586,40.82,67.56,-0.92
19.603,39.7,67.08,-1.04
19.619,38.32,66.44,-1.12
19.636,36.52,65.54,-1.17
19.652,34.34,64.36,-1.2
19.67,32.04,62.99,-1.27
19.685,29.82,61.6,-1.38
19.703,27.66,60.29,-1.52
19.719,25.43,59.04,-1.65
19.736,23.19,57.81,-1.74
19.752,21.18,56.66,-1.8
19.77,19.54,55.76,-1.93
19.786,18.32,55.26,-2.14
19.802,17.38,55.2,-2.38
19.819,16.71,55.5,-2.67
19.836,16.34,56.13,-3.03
19.852,16.22,57.02,-3.44
19.869,16.3,58.11,-3.86
19.885,16.55,59.27,-4.28
19.902,16.75,60.42,-4.64
19.919,16.75,61.45,-4.91
19.935,16.73,62.24,-5.11
19.953,16.7,62.79,-5.22
19.969,16.65,63.12,-5.17
19.986,16.61,63.25,-4.94
20.002,16.49,63.2,-4.5
20.02,16.31,62.96,-3.92
20.036,16.29,62.57,-3.26
20.053,16.58,62.12,-2.58
20.069,17.18,61.74,-1.78
20.086,17.84,61.49,-0.76
20.103,18.18,61.44,0.59
20.119,18.36,61.49,2.19
20.136,18.92,61.47,3.83
20.153,19.92,61.39,5.41
20.169,21.17,61.24,7
20.187,22.52,61.03,8.63
20.203,24.01,60.72,10.29
20.22,25.6,60.31,11.96
20.236,27.19,59.82,13.64
20.252,28.66,59.23,15.32
20.269,30.1,58.54,17.03
20.285,31.5,57.69,18.79
20.302,32.79,56.66,20.6
20.32,33.92,55.46,22.4
20.336,34.81,54.16,24.17
20.353,35.41,52.83,25.91
20.369,35.81,51.44,27.64
20.385,36.33,50,29.3
20.402,36.94,48.58,30.88
20.419,37.58,47.17,32.44
20.435,38.28,45.73,34.01
20.451,39.09,44.34,35.53
20.469,40.14,43.1,36.88
20.486,41.37,42.04,38.01
20.503,42.59,41.13,39.03
20.519,43.75,40.44,39.92
20.535,44.77,40,40.59
20.553,45.66,39.8,40.99
20.571,46.34,39.81,41.07
20.586,46.83,40.02,40.91
20.603,47.1,40.37,40.59
20.62,47.23,40.87,40.12
20.636,47.27,41.48,39.5
20.652,47.39,42.21,38.68
20.669,47.6,43.08,37.67
20.686,47.82,44.15,36.5
20.702,48.14,45.41,35.16
20.719,48.61,46.81,33.61
20.735,49.18,48.38,31.88
20.753,49.75,50.05,30.04
20.77,50.34,51.79,28.15
20.786,50.97,53.56,26.23
20.802,51.61,55.33,24.32
20.819,52.3,57.09,22.37
20.835,52.94,58.87,20.37
20.853,53.39,60.67,18.34
20.869,53.66,62.46,16.29
20.886,54.02,64.21,14.21
20.903,54.51,65.99,12.05
20.92,54.95,67.76,9.86
20.935,55.23,69.46,7.7
20.952,55.39,70.98,5.58
20.968,55.52,72.29,3.5
20.985,55.73,73.33,1.48
21.003,56.04,74.14,-0.48
21.02,56.46,74.72,-2.36
21.036,56.86,75.07,-4.15
21.053,57.1,75.15,-5.86
21.069,57.12,74.95,-7.44
21.086,57.05,74.55,-8.9
21.103,56.91,73.98,-10.31
21.12,56.69,73.32,-11.69
21.136,56.32,72.58,-13.04
21.153,55.85,71.82,-14.29
21.169,55.61,71.18,-15.34
21.186,55.53,70.6,-16.3
21.203,55.55,70.09,-17.16
21.219,55.6,69.6,-17.97
21.236,55.6,69.08,-18.77
21.253,55.57,68.54,-19.54
21.27,55.56,68,-20.29
21.286,55.55,67.44,-21.04
21.303,55.47,66.83,-21.82
21.32,55.1,66.1,-22.66
21.336,54.28,65.19,-23.63
21.353,52.83,64.04,-24.75
21.37,50.92,62.71,-25.99
21.387,48.87,61.27,-27.34
21.403,46.99,59.71,-28.87
21.42,45.19,57.98,-30.63
21.437,43.45,56.27,-32.38
21.453,41.78,54.74,-33.94
21.47,40.43,53.42,-35.33
21.486,39.6,52.27,-36.57
21.503,39.22,51.31,-37.65
21.52,39.06,50.46,-38.62
21.536,38.86,49.65,-39.55
21.554,38.59,48.85,-40.45
21.57,38.46,48.11,-41.3
21.586,38.62,47.5,-42.02
21.603,39.04,47.07,-42.55
21.621,39.57,46.84,-42.86
21.636,40.15,46.85,-42.9
21.653,40.55,47.06,-42.7
21.67,40.7,47.53,-42.21
21.686,40.83,48.29,-41.4
21.703,41.05,49.29,-40.34
21.719,41.53,50.48,-39.07
21.736,42.34,51.87,-37.59
21.753,43.17,53.36,-36
21.769,43.51,54.85,-34.32
21.786,43.51,56.46,-32.42
21.803,43.59,58.19,-30.32
21.819,43.81,59.93,-28.12
21.836,44.01,61.61,-25.84
21.853,44.27,63.25,-23.44
21.869,44.63,64.75,-21
21.886,45.16,66.06,-18.58
21.903,45.83,67.14,-16.21
21.919,46.45,67.95,-13.9
21.936,47.06,68.52,-11.65
21.953,47.74,68.88,-9.42
21.969,48.39,68.97,-7.18
21.986,48.69,68.77,-5.17
22.003,48.97,68.37,-3.38
22.019,49.18,67.81,-1.82
22.037,49.38,67.17,-0.47
22.054,49.62,66.56,0.65
22.069,49.86,66.01,1.55
22.087,50.15,65.58,2.22
22.103,50.52,65.29,2.63
22.119,50.98,65.15,2.86
22.136,51.42,65.12,2.93
22.154,51.8,65.18,2.87
22.17,51.99,65.29,2.7
22.186,52.03,65.44,2.5
22.205,52.02,65.61,2.27
22.219,51.93,65.7,2.02
22.235,51.73,65.71,1.77
22.252,51.39,65.61,1.54
22.269,50.93,65.4,1.36
22.286,50.35,65.04,1.2
22.304,49.67,64.56,1.06
22.319,48.86,63.95,0.93
22.337,47.99,63.24,0.78
22.353,47.11,62.42,0.55
22.37,46.21,61.55,0.26
22.386,45.28,60.62,-0.04
22.403,44.29,59.65,-0.31
22.42,43.2,58.62,-0.56
22.436,42.06,57.59,-0.76
22.452,40.97,56.55,-0.95
22.469,40.06,55.5,-1.23
22.487,39.26,54.4,-1.6
22.502,38.43,53.27,-2.01
22.519,37.42,52.1,-2.31
22.535,36.29,50.94,-2.49
22.553,35.18,49.78,-2.62
22.57,34.19,48.67,-2.79
22.586,33.34,47.63,-3
22.603,32.64,46.7,-3.2
22.619,32.03,45.93,-3.32
22.636,31.48,45.34,-3.35
22.652,31.02,44.91,-3.3
22.669,30.74,44.66,-3.25
22.686,30.66,44.66,-3.21
22.703,30.77,44.91,-3.13
22.719,30.99,45.34,-3.01
22.736,31.2,45.87,-2.88
22.752,31.36,46.44,-2.77
22.769,31.5,47.05,-2.71
22.786,31.69,47.74,-2.67
22.803,31.93,48.46,-2.61
22.82,32.17,49.19,-2.52
22.836,32.31,49.87,-2.37
22.852,32.33,50.54,-2.19
22.869,32.23,51.21,-1.98
22.885,32.19,52,-1.78
22.903,32.34,52.98,-1.61
22.919,32.8,54.15,-1.45
22.936,33.58,55.48,-1.31
22.952,34.54,56.87,-1.16
22.969,35.53,58.27,-0.98
22.985,36.63,59.7,-0.79
23.002,37.95,61.18,-0.62
23.019,39.47,62.66,-0.44
23.035,40.99,64.08,-0.23
23.053,42.39,65.39,0
23.07,43.75,66.61,0.25
23.086,45.25,67.78,0.48
23.103,46.97,68.92,0.69
23.12,48.78,70.01,0.91
23.137,50.47,71.01,1.2
23.153,52.09,71.94,1.56
23.17,53.82,72.85,1.94
23.186,55.73,73.7,2.31
23.204,57.79,74.47,2.67
23.22,59.93,75.22,3.05
23.236,62.26,75.98,3.44
23.253,64.76,76.74,3.84
23.269,67.31,77.43,4.28
23.285,70.03,78.02,4.76
23.303,72.84,78.53,5.24
23.32,75.74,79.01,5.76
23.336,78.7,79.42,6.35
23.353,81.58,79.73,6.98
23.37,84.34,79.86,7.65
23.386,86.89,79.86,8.3
23.403,89.16,79.79,8.88
23.42,91.16,79.67,9.38
23.437,93.02,79.54,9.81
23.453,94.85,79.4,10.19
23.469,96.62,79.22,10.55
23.487,98.25,79.01,10.89
23.503,99.75,78.75,11.22
23.519,101.17,78.45,11.55
23.536,102.49,78.14,11.86
23.553,103.75,77.81,12.15
23.57,105.05,77.5,12.4
23.586,106.33,77.19,12.61
23.604,107.62,76.88,12.76
23.62,108.83,76.6,12.85
23.636,110.02,76.31,12.89
23.654,111.25,75.99,12.89
23.67,112.46,75.64,12.85
23.686,113.49,75.31,12.78
23.704,114.27,75.03,12.66
23.72,114.8,74.83,12.48
23.737,115.18,74.7,12.24
23.753,115.44,74.64,11.93
23.77,115.49,74.73,11.54
23.786,115.19,75.02,11.07
23.802,114.53,75.53,10.56
23.819,113.7,76.13,10.06
23.837,112.81,76.74,9.64
23.852,111.89,77.31,9.35
23.869,110.83,77.89,9.12
23.885,109.17,78.76,8.82
23.902,106.76,79.92,8.44
23.92,103.7,81.21,7.98
23.936,100.22,82.34,7.46
23.952,96.57,82.95,7.05
23.969,93.15,82.99,6.68
23.987,89.79,82.66,6.27
24.002,85.85,81.63,5.92
24.019,81.43,79.93,5.66
24.036,77.1,77.9,5.52
24.052,73.45,75.99,5.53
24.069,70.73,74.38,5.71
24.086,68.61,73.03,5.93
24.102,66.78,71.78,6.2
24.119,65.19,70.57,6.53
24.136,63.92,69.47,6.89
24.152,62.99,68.59,7.24
24.17,62.27,67.91,7.56
24.186,61.43,67.34,7.81
24.202,60.16,66.68,7.92
24.22,58.4,65.79,7.86
24.236,56.37,64.69,7.63
24.253,54.38,63.6,7.32
24.27,52.52,62.62,6.95
24.286,50.83,61.77,6.54
24.303,49.18,60.95,6.06
24.32,47.51,60.1,5.5
24.336,45.73,59.13,4.88
24.353,43.91,58.13,4.21
24.371,42.15,57.17,3.49
24.386,40.51,56.26,2.7
24.403,38.91,55.36,1.85
24.42,37.26,54.41,0.93
24.437,35.56,53.4,-0.02
24.453,33.87,52.31,-1.01
24.47,32.2,51.14,-2.07
24.486,30.5,49.89,-3.16
24.503,28.84,48.58,-4.25
24.521,27.26,47.21,-5.39
24.536,25.77,45.77,-6.58
24.553,24.24,44.26,-7.82
24.57,22.59,42.74,-9.02
24.586,20.8,41.19,-10.15
24.602,18.9,39.6,-11.27
24.62,16.99,37.92,-12.46
24.637,15.09,36.19,-13.74
24.653,13.11,34.41,-15.05
24.669,11.03,32.67,-16.26
24.686,8.83,30.97,-17.3
24.702,6.52,29.31,-18.09
24.719,4.2,27.76,-18.64
24.736,2,26.35,-19.07
24.753,-0.03,25.14,-19.47
24.769,-1.96,24.05,-19.84
24.786,-3.93,22.99,-20.18
24.803,-6.05,21.88,-20.56
24.819,-8.3,20.76,-21.09
24.836,-10.07,19.91,-21.62
24.852,-11.54,19.36,-21.98
24.869,-12.73,19.05,-22.09
24.886,-13.59,18.9,-22.03
24.902,-14.13,18.84,-21.96
24.919,-14.44,18.71,-21.92
24.936,-14.6,18.61,-21.81
24.952,-14.63,18.62,-21.52
24.97,-14.5,18.76,-20.98
24.986,-14.22,19.03,-20.2
25.002,-13.8,19.34,-19.28
25.02,-13.26,19.7,-18.31
25.037,-12.6,20.14,-17.2
25.054,-11.9,20.64,-15.93
25.071,-11.21,21.19,-14.48
25.086,-10.41,21.81,-12.9
25.102,-9.37,22.47,-11.4
25.119,-8.08,23.11,-10.09
25.136,-6.5,23.85,-8.9
25.153,-4.61,24.77,-7.75
25.169,-2.39,25.87,-6.68
25.187,0.02,27.02,-5.81
25.203,2.48,28.12,-5.11
25.219,4.86,29.27,-4.44
25.237,7.14,30.53,-3.62
25.253,9.26,31.87,-2.63
25.269,11.29,33.26,-1.57
25.286,13.38,34.66,-0.56
25.303,15.59,36.05,0.32
25.319,17.98,37.34,1.07
25.336,20.51,38.56,1.76
25.352,23.05,39.7,2.43
25.369,25.7,40.81,3.13
25.387,28.36,41.85,3.98
25.403,30.53,42.85,4.86
25.42,32.5,43.8,5.73
25.437,34.31,44.71,6.52
25.453,36.04,45.62,7.14
25.47,37.72,46.54,7.52
25.487,39.41,47.47,7.66
25.503,41.02,48.46,7.68
25.519,42.4,49.45,7.68
25.537,43.48,50.39,7.65
25.553,44.32,51.27,7.5
25.569,44.92,52.12,7.23
25.586,45.44,52.99,6.8
25.602,45.87,53.92,6.26
25.619,46.11,54.91,5.67
25.636,46.18,55.98,5.07
25.652,46.12,57.13,4.39
25.669,45.89,58.34,3.58
25.686,45.59,59.64,2.65
25.702,45.34,61.04,1.63
25.72,45.25,62.5,0.55
25.737,45.16,63.95,-0.57
25.754,45.03,65.35,-1.69
25.77,44.79,66.62,-2.84
25.787,44.25,67.67,-4.08
25.803,43.32,68.43,-5.39
25.82,42.28,68.99,-6.68
25.836,41.45,69.47,-7.88
25.853,40.79,69.83,-8.92
25.87,40.04,70.03,-9.75
25.887,38.97,70.03,-10.28
25.904,37.46,69.9,-10.51
25.92,35.6,69.76,-10.51
25.936,33.74,69.72,-10.35
25.953,32.32,69.78,-10.14
25.97,31.52,69.91,-9.87
25.987,31.22,70.09,-9.52
26.003,31.23,70.36,-9.04
26.02,31.44,70.74,-8.45
26.037,32.14,71.25,-7.79
26.053,33.66,71.88,-7.17
26.07,35.64,72.52,-6.74
26.087,37.36,73.21,-6.45
26.104,38.75,74.05,-6.23
26.12,40.48,75.09,-6.05
26.137,43.05,76.23,-5.96
26.153,46.36,77.33,-6
26.17,49.98,78.35,-6.1
26.187,53.78,79.3,-6.19
26.203,57.45,80.17,-6.27
26.22,60.67,80.89,-6.36
26.236,63.44,81.42,-6.48
26.253,66.07,81.84,-6.6
26.27,68.72,82.19,-6.7
26.286,71.3,82.5,-6.75
26.303,73.85,82.83,-6.7
26.319,76.6,83.23,-6.52
26.336,79.76,83.67,-6.24
26.353,83.14,84.06,-5.93
26.37,86.25,84.35,-5.63
26.386,89.17,84.56,-5.31
26.403,92.08,84.65,-5
26.42,94.43,84.67,-4.74
26.438,96.4,84.58,-4.56
26.453,98.32,84.38,-4.47
26.47,100.24,84.01,-4.51
26.486,102.72,83.41,-4.65
26.503,105.47,82.68,-4.81
26.52,108.15,81.86,-5
26.536,110.62,80.98,-5.23
26.553,112.84,80.09,-5.5
26.57,114.62,79.18,-5.77
26.586,115.8,78.31,-6.05
26.602,116.81,77.42,-6.37
26.619,117.86,76.47,-6.68
26.637,118.95,75.42,-6.98
26.653,120.04,74.32,-7.22
26.67,121.11,73.26,-7.4
26.686,122.21,72.19,-7.52
26.703,123.07,71.17,-7.57
26.72,123.61,70.2,-7.58
26.736,124.25,69.21,-7.57
26.754,124.99,68.22,-7.48
26.769,125.89,67.33,-7.36
26.786,126.62,66.73,-7.25
26.803,126.86,66.54,-7.18
26.819,126.55,66.71,-7.19
26.837,125.86,67.12,-7.25
26.853,125.21,67.58,-7.34
26.869,124.78,68.12,-7.33
26.886,124.27,68.81,-7.19
26.904,123.56,69.57,-6.97
26.919,122.72,70.37,-6.75
26.937,121.99,71.14,-6.57
26.953,121.52,71.84,-6.34
26.97,121.19,72.52,-6.03
26.987,120.88,73.24,-5.68
27.003,120.42,74.06,-5.29
27.019,119.48,75.04,-4.9
27.036,117.91,76.18,-4.59
27.053,115.48,77.45,-4.47
27.069,112.2,78.78,-4.55
27.086,108.48,80.05,-4.79
27.104,104.64,81.15,-5.08
27.119,100.89,82.08,-5.35
27.137,97.26,82.83,-5.56
27.153,93.56,83.45,-5.7
27.169,89.64,83.93,-5.77
27.186,85.69,84.15,-5.83
27.202,81.59,83.96,-5.97
27.219,76.94,83.23,-6.26
27.237,71.69,82,-6.64
27.253,65.95,80.37,-7.02
27.27,60.38,78.43,-7.43
27.287,55.38,76.25,-7.85
27.303,51.04,73.98,-8.24
27.32,47.32,71.82,-8.47
27.337,43.94,69.76,-8.53
27.353,40.76,67.77,-8.43
27.37,38.01,65.85,-8.19
27.386,35.9,64.06,-7.85
27.403,34.53,62.52,-7.42
27.419,33.89,61.32,-6.84
27.436,33.84,60.49,-6.06
27.452,34.31,59.94,-5.05
27.47,35.14,59.52,-3.8
27.486,36.32,59.23,-2.44
27.502,37.81,59.12,-1.14
27.519,39.46,59.21,0.06
27.536,41.04,59.51,1.22
27.552,42.33,59.95,2.36
27.569,43.22,60.49,3.4
27.587,43.93,61.3,4.28
27.603,44.92,62.51,4.93
27.62,46.48,64.08,5.28
27.637,48.4,65.92,5.41
27.656,50.43,67.94,5.43
27.669,52.86,70.1,5.42
27.687,56.22,72.42,5.4
27.703,60.72,74.96,5.34
27.72,66.25,77.57,5.29
27.737,72.3,80.02,5.23
27.754,78.75,82.2,5.18
27.77,85.51,83.96,5.08
27.787,92.22,85,4.92
27.803,98.67,85.09,4.73
27.82,105.06,84.2,4.6
27.836,110.88,82.73,4.52
27.853,115.5,81.22,4.45
27.87,119.18,79.83,4.42
27.887,122.18,78.55,4.47
27.903,124.33,77.5,4.55
27.92,125.54,76.87,4.58
27.936,125.72,76.76,4.57
27.953,124.8,77.18,4.49
27.97,122.85,78,4.37
27.986,120.15,79.07,4.27
28.003,116.95,80.31,4.17
28.02,113.39,81.64,4.09
28.036,109.34,83.04,4.04
28.053,104.58,84.43,4
28.07,99.21,85.63,3.91
28.086,93.51,86.25,3.75
28.104,87.77,85.94,3.46
28.12,82.2,84.87,3.11
28.136,76.7,83.46,2.74
28.154,71.17,81.81,2.32
28.169,65.88,79.87,1.82
28.186,60.96,77.6,1.15
28.203,56.41,75.13,0.3
28.22,52.19,72.62,-0.63
28.236,48.25,70.11,-1.55
28.253,44.21,67.53,-2.42
28.269,39.92,64.92,-3.14
28.286,35.78,62.33,-3.66
28.303,32.31,59.77,-4.12
28.319,29.71,57.29,-4.61
28.336,27.74,54.99,-5.06
28.353,26.23,53.04,-5.28
28.37,25.07,51.47,-5.24
28.386,24.27,50.29,-5.06
28.403,23.79,49.53,-4.81
28.421,23.74,49.51,-4.55
