time,yaw,pitch,roll
13:24:48,InéInitializing I2C d
13:24:48,vic
13:24:48,s...
T
13:24:48,sting d
13:24:48,vic
13:24:48, conn
13:24:48,ctions...
MPU6050 conn
13:24:48,ction succ
13:24:48,ssful

S
13:24:48,nd any charact
13:24:49,r to b
13:24:49,gin DMP programming and d
13:24:49,mo: 
Initializing DMP...
Enabling DMP...
Enabling int
13:24:49,rrupt d
13:25:10,-0.36,-4.01,-1.83
13:25:10,-0.36,-4.01,-1.83
13:25:10,-0.36,-4.01,-1.83
13:25:10,-0.36,-4.01,-1.83
13:25:10,-0.36,-4.01,-1.83
13:25:10,-0.36,-4.01,-1.83
13:25:10,-0.36,-4.01,-1.84
13:25:10,-0.36,-4.01,-1.84
13:25:10,-0.36,-4.01,-1.84
13:25:10,-0.36,-4.01,-1.84
13:25:10,-0.36,-4.01,-1.84
13:25:10,-0.36,-4.01,-1.84
13:25:10,-0.36,-4.01,-1.84
13:25:10,-0.36,-4.01,-1.84
13:25:10,-0.37,-4.01,-1.83
13:25:10,-0.37,-4.01,-1.83
13:25:10,-0.37,-4.01,-1.83
13:25:10,-0.37,-4.01,-1.83
13:25:10,-0.37,-4.01,-1.83
13:25:10,-0.37,-4.01,-1.83
13:25:10,-0.36,-4.01,-1.84
13:25:10,-0.36,-4.01,-1.84
13:25:10,-0.36,-4.01,-1.84
13:25:10,-0.36,-4.01,-1.83
13:25:10,-0.36,-4.01,-1.83
13:25:10,-0.36,-4.01,-1.83
13:25:10,-0.36,-4.01,-1.83
13:25:11,-0.36,-4.01,-1.83
13:25:11,-0.36,-4.01,-1.83
13:25:11,-0.36,-4.01,-1.83
13:25:11,-0.36,-4.01,-1.83
13:25:11,-0.36,-4.01,-1.83
13:25:11,-0.36,-4.01,-1.83
13:25:11,-0.36,-4.01,-1.83
13:25:11,-0.36,-4.01,-1.83
13:25:11,-0.36,-4.01,-1.83
13:25:11,-0.36,-4.01,-1.83
13:25:11,-0.36,-4.01,-1.83
13:25:11,-0.36,-4.01,-1.83
13:25:11,-0.36,-4.01,-1.83
13:25:11,-0.36,-4.01,-1.83
13:25:11,-0.36,-4.01,-1.83
13:25:11,-0.36,-4.01,-1.83
13:25:11,-0.36,-4.01,-1.83
13:25:11,-0.36,-4.01,-1.83
13:25:11,-0.36,-4.01,-1.83
13:25:11,-0.36,-4.01,-1.83
13:25:11,-0.36,-4.01,-1.83
13:25:11,-0.36,-4.01,-1.83
13:25:11,-0.36,-4.01,-1.83
13:25:11,-0.35,-4.01,-1.83
13:25:11,-0.35,-4.01,-1.83
13:25:11,-0.35,-4.01,-1.82
13:25:11,-0.36,-4.01,-1.82
13:25:11,-0.35,-4.01,-1.82
13:25:11,-0.35,-4.01,-1.82
13:25:11,-0.35,-4.01,-1.82
13:25:11,-0.35,-4.01,-1.82
13:25:11,-0.35,-4.01,-1.82
13:25:11,-0.35,-4.01,-1.82
13:25:11,-0.35,-4.01,-1.82
13:25:11,-0.35,-4.01,-1.82
13:25:11,-0.35,-4.01,-1.82
13:25:11,-0.35,-4.01,-1.82
13:25:11,-0.35,-4.01,-1.82
13:25:11,-0.35,-4.01,-1.82
13:25:11,-0.35,-4.01,-1.82
13:25:11,-0.35,-4.01,-1.82
13:25:11,-0.35,-4.01,-1.82
13:25:11,-0.35,-4.01,-1.82
13:25:11,-0.35,-4.01,-1.82
13:25:11,-0.35,-4.01,-1.82
13:25:11,-0.35,-4.01,-1.82
13:25:11,-0.35,-4.01,-1.82
13:25:11,-0.35,-4.01,-1.82
13:25:11,-0.35,-4.01,-1.82
13:25:11,-0.35,-4.01,-1.82
13:25:11,-0.34,-4.01,-1.82
13:25:11,-0.34,-4.01,-1.82
13:25:11,-0.34,-4.01,-1.82
13:25:11,-0.34,-4.01,-1.82
13:25:11,-0.34,-4.01,-1.82
13:25:11,-0.34,-4.01,-1.82
13:25:11,-0.34,-4.01,-1.82
13:25:11,-0.34,-4.01,-1.82
13:25:11,-0.34,-4.01,-1.82
13:25:11,-0.34,-4.01,-1.82
13:25:12,-0.34,-4.01,-1.82
13:25:12,-0.34,-4.01,-1.82
13:25:12,-0.34,-4.01,-1.82
13:25:12,-0.34,-4.01,-1.82
13:25:12,-0.34,-4.01,-1.82
13:25:12,-0.34,-4.01,-1.82
13:25:12,-0.34,-4.01,-1.82
13:25:12,-0.34,-4.01,-1.82
13:25:12,-0.34,-4.01,-1.82
13:25:12,-0.34,-4.01,-1.82
13:25:12,-0.34,-4.01,-1.82
13:25:12,-0.34,-4.01,-1.82
13:25:12,-0.34,-4.01,-1.82
13:25:12,-0.34,-4.01,-1.82
13:25:12,-0.34,-4.01,-1.82
13:25:12,-0.34,-4.01,-1.82
13:25:12,-0.34,-4.01,-1.82
13:25:12,-0.34,-4.01,-1.82
13:25:12,-0.34,-4.01,-1.82
13:25:12,-0.34,-4.01,-1.82
13:25:12,-0.34,-4.01,-1.82
13:25:12,-0.34,-4.01,-1.82
13:25:12,-0.34,-4.01,-1.82
13:25:12,-0.34,-4.01,-1.82
13:25:12,-0.34,-4.01,-1.82
13:25:12,-0.34,-4.01,-1.82
13:25:12,-0.34,-4.01,-1.82
13:25:12,-0.34,-4.01,-1.82
13:25:12,-0.34,-4.01,-1.82
13:25:12,-0.34,-4.01,-1.82
13:25:12,-0.34,-4.01,-1.83
13:25:12,-0.34,-4.01,-1.83
13:25:12,-0.34,-4.01,-1.83
13:25:12,-0.34,-4.01,-1.82
13:25:12,-0.34,-4.01,-1.82
13:25:12,-0.34,-4.01,-1.82
13:25:12,-0.34,-4.01,-1.83
13:25:12,-0.34,-4.01,-1.83
13:25:12,-0.34,-4.01,-1.83
13:25:12,-0.34,-4.01,-1.83
13:25:12,-0.34,-4.01,-1.83
13:25:12,-0.34,-4.01,-1.83
13:25:12,-0.34,-4.01,-1.83
13:25:12,-0.34,-4.01,-1.83
13:25:12,-0.34,-4.01,-1.83
13:25:12,-0.34,-4.01,-1.83
13:25:12,-0.34,-4.01,-1.83
13:25:12,-0.34,-4.01,-1.83
13:25:12,-0.34,-4.01,-1.83
13:25:12,-0.34,-4.01,-1.83
13:25:12,-0.34,-4.01,-1.83
13:25:12,-0.34,-4.01,-1.83
13:25:12,-0.34,-4.01,-1.83
13:25:12,-0.34,-4.01,-1.83
13:25:12,-0.34,-4.01,-1.83
13:25:12,-0.34,-4.01,-1.83
13:25:12,-0.34,-4.01,-1.83
13:25:12,-0.34,-4.01,-1.83
13:25:12,-0.34,-4.01,-1.83
13:25:12,-0.34,-4.01,-1.83
13:25:13,-0.34,-4.01,-1.83
13:25:13,-0.34,-4.01,-1.83
13:25:13,-0.34,-4.01,-1.83
13:25:13,-0.34,-4.01,-1.83
13:25:13,-0.34,-4.01,-1.83
13:25:13,-0.34,-4.01,-1.83
13:25:13,-0.34,-4.01,-1.83
13:25:13,-0.34,-4.01,-1.83
13:25:13,-0.34,-4.01,-1.83
13:25:13,-0.34,-4.01,-1.83
13:25:13,-0.34,-4.01,-1.84
13:25:13,-0.34,-4.01,-1.83
13:25:13,-0.34,-4.01,-1.83
13:25:13,-0.34,-4.01,-1.84
13:25:13,-0.34,-4.01,-1.84
13:25:13,-0.34,-4.01,-1.83
13:25:13,-0.34,-4.01,-1.83
13:25:13,-0.34,-4.01,-1.83
13:25:13,-0.34,-4.01,-1.83
13:25:13,-0.34,-4.01,-1.82
13:25:13,-0.34,-4.01,-1.82
13:25:13,-0.34,-4.01,-1.82
13:25:13,-0.34,-4.01,-1.82
13:25:13,-0.34,-4.01,-1.81
13:25:13,-0.34,-4.01,-1.81
13:25:13,-0.34,-4.01,-1.81
13:25:13,-0.34,-4.01,-1.81
13:25:13,-0.34,-4.01,-1.81
13:25:13,-0.34,-4.01,-1.81
13:25:13,-0.34,-4.01,-1.81
13:25:13,-0.34,-4.01,-1.81
13:25:13,-0.34,-4.01,-1.81
13:25:13,-0.34,-4.01,-1.81
13:25:13,-0.34,-4.01,-1.81
13:25:13,-0.34,-4.01,-1.80
13:25:13,-0.34,-4.01,-1.80
13:25:13,-0.35,-4.01,-1.80
13:25:13,-0.35,-4.01,-1.80
13:25:13,-0.35,-4.01,-1.80
13:25:13,-0.35,-4.01,-1.80
13:25:13,-0.35,-4.01,-1.79
13:25:13,-0.35,-4.01,-1.79
13:25:13,-0.35,-4.01,-1.79
13:25:13,-0.35,-4.01,-1.79
13:25:13,-0.35,-4.01,-1.79
13:25:13,-0.35,-4.01,-1.79
13:25:13,-0.35,-4.01,-1.79
13:25:13,-0.35,-4.01,-1.79
13:25:13,-0.35,-4.01,-1.79
13:25:13,-0.35,-4.01,-1.79
13:25:13,-0.35,-4.01,-1.79
13:25:13,-0.35,-4.01,-1.79
13:25:13,-0.35,-4.01,-1.79
13:25:13,-0.35,-4.01,-1.79
13:25:13,-0.35,-4.01,-1.79
13:25:13,-0.35,-4.01,-1.79
13:25:13,-0.35,-4.01,-1.79
13:25:13,-0.35,-4.02,-1.79
13:25:13,-0.35,-4.01,-1.79
13:25:13,-0.35,-4.01,-1.79
13:25:14,-0.35,-4.01,-1.79
13:25:14,-0.35,-4.01,-1.78
13:25:14,-0.35,-4.01,-1.78
13:25:14,-0.35,-4.01,-1.78
13:25:14,-0.35,-4.01,-1.78
13:25:14,-0.35,-4.01,-1.78
13:25:14,-0.35,-4.01,-1.78
13:25:14,-0.35,-4.01,-1.78
13:25:14,-0.35,-4.02,-1.78
13:25:14,-0.35,-4.01,-1.78
13:25:14,-0.35,-4.01,-1.78
13:25:14,-0.35,-4.01,-1.78
13:25:14,-0.35,-4.01,-1.78
13:25:14,-0.35,-4.01,-1.78
13:25:14,-0.35,-4.01,-1.78
13:25:14,-0.35,-4.02,-1.78
13:25:14,-0.35,-4.02,-1.77
13:25:14,-0.35,-4.02,-1.77
13:25:14,-0.35,-4.02,-1.77
13:25:14,-0.35,-4.02,-1.77
13:25:14,-0.35,-4.02,-1.78
13:25:14,-0.35,-4.02,-1.78
13:25:14,-0.35,-4.02,-1.78
13:25:14,-0.35,-4.02,-1.77
13:25:14,-0.35,-4.02,-1.77
13:25:14,-0.35,-4.01,-1.77
13:25:14,-0.35,-4.02,-1.77
13:25:14,-0.35,-4.02,-1.77
13:25:14,-0.35,-4.02,-1.77
13:25:14,-0.35,-4.01,-1.77
13:25:14,-0.35,-4.02,-1.77
13:25:14,-0.35,-4.02,-1.77
13:25:14,-0.35,-4.02,-1.77
13:25:14,-0.35,-4.01,-1.77
13:25:14,-0.35,-4.01,-1.77
13:25:14,-0.35,-4.01,-1.77
13:25:14,-0.35,-4.01,-1.77
13:25:14,-0.35,-4.01,-1.77
13:25:14,-0.35,-4.02,-1.77
13:25:14,-0.35,-4.02,-1.77
13:25:14,-0.35,-4.02,-1.77
13:25:14,-0.35,-4.02,-1.77
13:25:14,-0.35,-4.02,-1.77
13:25:14,-0.35,-4.02,-1.77
13:25:14,-0.35,-4.02,-1.77
13:25:14,-0.35,-4.02,-1.77
13:25:14,-0.35,-4.02,-1.77
13:25:14,-0.35,-4.02,-1.77
13:25:14,-0.35,-4.02,-1.77
13:25:14,-0.35,-4.02,-1.77
13:25:14,-0.35,-4.02,-1.77
13:25:14,-0.35,-4.02,-1.77
13:25:14,-0.35,-4.02,-1.77
13:25:14,-0.35,-4.02,-1.77
13:25:14,-0.35,-4.02,-1.77
13:25:14,-0.35,-4.02,-1.77
13:25:14,-0.35,-4.02,-1.77
13:25:14,-0.35,-4.02,-1.77
13:25:14,-0.35,-4.02,-1.76
13:25:14,-0.35,-4.02,-1.76
13:25:15,-0.35,-4.02,-1.76
13:25:15,-0.35,-4.02,-1.77
13:25:15,-0.35,-4.01,-1.77
13:25:15,-0.35,-4.01,-1.77
13:25:15,-0.35,-4.02,-1.77
13:25:15,-0.35,-4.02,-1.77
13:25:15,-0.35,-4.02,-1.77
13:25:15,-0.35,-4.02,-1.77
13:25:15,-0.35,-4.02,-1.77
13:25:15,-0.35,-4.02,-1.77
13:25:15,-0.35,-4.02,-1.77
13:25:15,-0.35,-4.02,-1.77
13:25:15,-0.35,-4.02,-1.77
13:25:15,-0.35,-4.02,-1.77
13:25:15,-0.35,-4.02,-1.77
13:25:15,-0.35,-4.02,-1.76
13:25:15,-0.35,-4.02,-1.76
13:25:15,-0.35,-4.02,-1.76
13:25:15,-0.35,-4.02,-1.76
13:25:15,-0.35,-4.02,-1.76
13:25:15,-0.35,-4.02,-1.76
13:25:15,-0.35,-4.02,-1.76
13:25:15,-0.35,-4.02,-1.76
13:25:15,-0.35,-4.02,-1.76
13:25:15,-0.35,-4.02,-1.76
13:25:15,-0.35,-4.02,-1.76
13:25:15,-0.35,-4.02,-1.76
13:25:15,-0.35,-4.02,-1.76
13:25:15,-0.35,-4.01,-1.76
13:25:15,-0.35,-4.02,-1.76
13:25:15,-0.35,-4.02,-1.76
13:25:15,-0.35,-4.02,-1.76
13:25:15,-0.35,-4.02,-1.76
13:25:15,-0.35,-4.01,-1.76
13:25:15,-0.35,-4.01,-1.76
13:25:15,-0.35,-4.01,-1.76
13:25:15,-0.35,-4.01,-1.75
13:25:15,-0.35,-4.01,-1.75
13:25:15,-0.35,-4.01,-1.75
13:25:15,-0.35,-4.01,-1.75
13:25:15,-0.35,-4.01,-1.75
13:25:15,-0.35,-4.01,-1.75
13:25:15,-0.35,-4.01,-1.75
13:25:15,-0.35,-4.01,-1.75
13:25:15,-0.35,-4.01,-1.75
13:25:15,-0.35,-4.02,-1.75
13:25:15,-0.35,-4.02,-1.75
13:25:15,-0.35,-4.01,-1.75
13:25:15,-0.35,-4.01,-1.75
13:25:15,-0.36,-4.01,-1.75
13:25:15,-0.36,-4.01,-1.75
13:25:15,-0.36,-4.02,-1.75
13:25:15,-0.36,-4.02,-1.74
13:25:15,-0.36,-4.02,-1.74
13:25:15,-0.36,-4.02,-1.75
13:25:15,-0.36,-4.02,-1.74
13:25:15,-0.36,-4.02,-1.74
13:25:15,-0.36,-4.02,-1.75
13:25:15,-0.36,-4.01,-1.75
13:25:15,-0.36,-4.01,-1.75
13:25:16,-0.36,-4.01,-1.75
13:25:16,-0.36,-4.01,-1.75
13:25:16,-0.36,-4.01,-1.75
13:25:16,-0.36,-4.01,-1.75
13:25:16,-0.36,-4.01,-1.75
13:25:16,-0.36,-4.01,-1.75
13:25:16,-0.36,-4.01,-1.75
13:25:16,-0.36,-4.01,-1.75
13:25:16,-0.36,-4.01,-1.75
13:25:16,-0.36,-4.01,-1.75
13:25:16,-0.36,-4.01,-1.75
13:25:16,-0.36,-4.01,-1.75
13:25:16,-0.36,-4.01,-1.75
13:25:16,-0.36,-4.01,-1.74
13:25:16,-0.36,-4.01,-1.74
13:25:16,-0.36,-4.01,-1.74
13:25:16,-0.36,-4.01,-1.74
13:25:16,-0.36,-4.01,-1.74
13:25:16,-0.36,-4.01,-1.74
13:25:16,-0.36,-4.01,-1.74
13:25:16,-0.36,-4.01,-1.74
13:25:16,-0.36,-4.01,-1.74
13:25:16,-0.36,-4.01,-1.74
13:25:16,-0.36,-4.01,-1.74
13:25:16,-0.36,-4.01,-1.74
13:25:16,-0.36,-4.01,-1.74
13:25:16,-0.36,-4.01,-1.74
13:25:16,-0.36,-4.01,-1.74
13:25:16,-0.36,-4.01,-1.74
13:25:16,-0.36,-4.01,-1.74
13:25:16,-0.36,-4.01,-1.74
13:25:16,-0.36,-4.01,-1.74
13:25:16,-0.36,-4.01,-1.74
13:25:16,-0.36,-4.01,-1.74
13:25:16,-0.36,-4.01,-1.74
13:25:16,-0.36,-4.01,-1.74
13:25:16,-0.36,-4.01,-1.74
13:25:16,-0.36,-4.01,-1.74
13:25:16,-0.36,-4.01,-1.74
13:25:16,-0.36,-4.01,-1.74
13:25:16,-0.36,-4.01,-1.74
13:25:16,-0.36,-4.01,-1.74
13:25:16,-0.36,-4.01,-1.74
13:25:16,-0.36,-4.01,-1.74
13:25:16,-0.36,-4.01,-1.74
13:25:16,-0.36,-4.01,-1.74
13:25:16,-0.36,-4.01,-1.74
13:25:16,-0.36,-4.01,-1.74
13:25:16,-0.36,-4.01,-1.74
13:25:16,-0.36,-4.01,-1.74
13:25:16,-0.36,-4.01,-1.74
13:25:16,-0.36,-4.01,-1.74
13:25:16,-0.36,-4.01,-1.74
13:25:16,-0.36,-4.01,-1.74
13:25:16,-0.36,-4.01,-1.74
13:25:16,-0.36,-4.01,-1.74
13:25:16,-0.36,-4.01,-1.74
13:25:16,-0.36,-4.01,-1.74
13:25:16,-0.36,-4.01,-1.74
13:25:16,-0.36,-4.01,-1.74
13:25:17,-0.36,-4.01,-1.74
13:25:17,-0.36,-4.01,-1.74
13:25:17,-0.36,-4.01,-1.74
13:25:17,-0.36,-4.01,-1.74
13:25:17,-0.36,-4.01,-1.74
13:25:17,-0.36,-4.01,-1.74
13:25:17,-0.36,-4.01,-1.74
13:25:17,-0.36,-4.01,-1.74
13:25:17,-0.36,-4.01,-1.74
13:25:17,-0.36,-4.01,-1.74
13:25:17,-0.36,-4.01,-1.74
13:25:17,-0.36,-4.01,-1.74
13:25:17,-0.36,-4.01,-1.74
13:25:17,-0.36,-4.01,-1.74
13:25:17,-0.36,-4.01,-1.74
13:25:17,-0.36,-4.01,-1.74
13:25:17,-0.36,-4.01,-1.74
13:25:17,-0.36,-4.01,-1.74
13:25:17,-0.36,-4.01,-1.74
13:25:17,-0.36,-4.01,-1.74
13:25:17,-0.36,-4.01,-1.74
13:25:17,-0.36,-4.01,-1.74
13:25:17,-0.36,-4.01,-1.74
13:25:17,-0.36,-4.01,-1.74
13:25:17,-0.36,-4.01,-1.74
13:25:17,-0.36,-4.01,-1.74
13:25:17,-0.36,-4.01,-1.74
13:25:17,-0.36,-4.01,-1.74
13:25:17,-0.36,-4.01,-1.74
13:25:17,-0.36,-4.01,-1.74
13:25:17,-0.36,-4.01,-1.74
13:25:17,-0.36,-4.01,-1.74
13:25:17,-0.36,-4.01,-1.74
13:25:17,-0.36,-4.01,-1.74
13:25:17,-0.36,-4.01,-1.74
13:25:17,-0.36,-4.01,-1.74
13:25:17,-0.36,-4.01,-1.74
13:25:17,-0.36,-4.01,-1.74
13:25:17,-0.36,-4.01,-1.74
13:25:17,-0.36,-4.01,-1.74
13:25:17,-0.36,-4.01,-1.74
13:25:17,-0.36,-4.01,-1.74
13:25:17,-0.36,-4.01,-1.74
13:25:17,-0.36,-4.01,-1.74
13:25:17,-0.36,-4.01,-1.74
13:25:17,-0.36,-4.01,-1.74
13:25:17,-0.36,-4.01,-1.74
13:25:17,-0.36,-4.01,-1.74
13:25:17,-0.36,-4.01,-1.73
13:25:17,-0.36,-4.01,-1.73
13:25:17,-0.36,-4.01,-1.73
13:25:17,-0.36,-4.01,-1.74
13:25:17,-0.36,-4.01,-1.73
13:25:17,-0.36,-4.01,-1.73
13:25:17,-0.36,-4.01,-1.74
13:25:17,-0.36,-4.01,-1.74
13:25:17,-0.36,-4.01,-1.73
13:25:17,-0.36,-4.01,-1.73
13:25:17,-0.36,-4.01,-1.73
13:25:17,-0.36,-4.01,-1.73
13:25:18,-0.36,-4.01,-1.73
13:25:18,-0.36,-4.01,-1.73
13:25:18,-0.36,-4.01,-1.73
13:25:18,-0.36,-4.01,-1.73
13:25:18,-0.36,-4.01,-1.73
13:25:18,-0.36,-4.01,-1.74
13:25:18,-0.37,-4.01,-1.74
13:25:18,-0.37,-4.01,-1.74
13:25:18,-0.36,-4.01,-1.74
13:25:18,-0.36,-4.01,-1.74
13:25:18,-0.36,-4.01,-1.74
13:25:18,-0.36,-4.01,-1.74
13:25:18,-0.36,-4.01,-1.74
13:25:18,-0.36,-4.01,-1.74
13:25:18,-0.36,-4.01,-1.74
13:25:18,-0.36,-4.01,-1.74
13:25:18,-0.36,-4.01,-1.74
13:25:18,-0.37,-4.01,-1.74
13:25:18,-0.36,-4.01,-1.74
13:25:18,-0.36,-4.01,-1.74
13:25:18,-0.36,-4.01,-1.74
13:25:18,-0.36,-4.01,-1.74
13:25:18,-0.36,-4.01,-1.74
13:25:18,-0.37,-4.01,-1.74
13:25:18,-0.37,-4.01,-1.74
13:25:18,-0.37,-4.01,-1.74
13:25:18,-0.37,-4.01,-1.74
13:25:18,-0.37,-4.01,-1.74
13:25:18,-0.36,-4.01,-1.74
13:25:18,-0.37,-4.01,-1.74
13:25:18,-0.36,-4.01,-1.74
13:25:18,-0.36,-4.01,-1.74
13:25:18,-0.37,-4.01,-1.74
13:25:18,-0.37,-4.01,-1.74
13:25:18,-0.37,-4.01,-1.74
13:25:18,-0.37,-4.01,-1.74
13:25:18,-0.37,-4.01,-1.74
13:25:18,-0.37,-4.01,-1.74
13:25:18,-0.37,-4.01,-1.74
13:25:18,-0.37,-4.01,-1.74
13:25:18,-0.37,-4.01,-1.74
13:25:18,-0.37,-4.01,-1.74
13:25:18,-0.37,-4.01,-1.74
13:25:18,-0.37,-4.01,-1.74
13:25:18,-0.37,-4.01,-1.74
13:25:18,-0.37,-4.01,-1.74
13:25:18,-0.37,-4.01,-1.74
13:25:18,-0.37,-4.01,-1.74
13:25:18,-0.37,-4.01,-1.74
13:25:18,-0.37,-4.01,-1.74
13:25:18,-0.37,-4.01,-1.74
13:25:18,-0.37,-4.01,-1.74
13:25:18,-0.37,-4.01,-1.74
13:25:18,-0.37,-4.01,-1.74
13:25:18,-0.37,-4.01,-1.74
13:25:18,-0.37,-4.01,-1.74
13:25:18,-0.37,-4.01,-1.74
13:25:18,-0.37,-4.01,-1.74
13:25:18,-0.37,-4.01,-1.74
13:25:18,-0.37,-4.01,-1.74
13:25:19,-0.37,-4.01,-1.74
13:25:19,-0.37,-4.01,-1.74
13:25:19,-0.37,-4.01,-1.74
13:25:19,-0.37,-4.01,-1.74
13:25:19,-0.37,-4.01,-1.74
13:25:19,-0.37,-4.01,-1.74
13:25:19,-0.37,-4.01,-1.74
13:25:19,-0.37,-4.01,-1.74
13:25:19,-0.37,-4.01,-1.74
13:25:19,-0.37,-4.01,-1.74
13:25:19,-0.37,-4.01,-1.74
13:25:19,-0.37,-4.01,-1.74
13:25:19,-0.37,-4.01,-1.74
13:25:19,-0.37,-4.01,-1.74
13:25:19,-0.37,-4.01,-1.74
13:25:19,-0.37,-4.01,-1.74
13:25:19,-0.37,-4.01,-1.74
13:25:19,-0.37,-4.01,-1.74
13:25:19,-0.37,-4.01,-1.74
13:25:19,-0.37,-4.01,-1.74
13:25:19,-0.37,-4.01,-1.74
13:25:19,-0.37,-4.01,-1.74
13:25:19,-0.37,-4.01,-1.74
13:25:19,-0.37,-4.01,-1.74
13:25:19,-0.37,-4.01,-1.74
13:25:19,-0.37,-4.01,-1.74
13:25:19,-0.37,-4.01,-1.74
13:25:19,-0.37,-4.01,-1.74
13:25:19,-0.37,-4.01,-1.74
13:25:19,-0.37,-4.01,-1.74
13:25:19,-0.37,-4.01,-1.74
13:25:19,-0.37,-4.01,-1.74
13:25:19,-0.37,-4.01,-1.74
13:25:19,-0.37,-4.01,-1.74
13:25:19,-0.37,-4.01,-1.74
13:25:19,-0.37,-4.01,-1.74
13:25:19,-0.37,-4.01,-1.74
13:25:19,-0.37,-4.01,-1.74
13:25:19,-0.37,-4.01,-1.74
13:25:19,-0.37,-4.01,-1.74
13:25:19,-0.37,-4.01,-1.74
13:25:19,-0.37,-4.01,-1.74
13:25:19,-0.37,-4.01,-1.74
13:25:19,-0.37,-4.01,-1.74
13:25:19,-0.37,-4.01,-1.74
13:25:19,-0.37,-4.01,-1.74
13:25:19,-0.37,-4.01,-1.74
13:25:19,-0.37,-4.01,-1.74
13:25:19,-0.37,-4.01,-1.74
13:25:19,-0.37,-4.01,-1.74
13:25:19,-0.37,-4.01,-1.74
13:25:19,-0.37,-4.01,-1.74
13:25:19,-0.37,-4.01,-1.74
13:25:19,-0.37,-4.01,-1.74
13:25:19,-0.37,-4.01,-1.74
13:25:19,-0.37,-4.01,-1.74
13:25:19,-0.37,-4.01,-1.74
13:25:19,-0.37,-4.01,-1.74
13:25:19,-0.37,-4.01,-1.74
13:25:19,-0.37,-4.01,-1.74
13:25:20,-0.37,-4.01,-1.74
13:25:20,-0.37,-4.01,-1.74
13:25:20,-0.37,-4.01,-1.74
13:25:20,-0.37,-4.01,-1.74
13:25:20,-0.37,-4.01,-1.74
13:25:20,-0.37,-4.01,-1.74
13:25:20,-0.37,-4.01,-1.74
13:25:20,-0.37,-4.01,-1.74
13:25:20,-0.37,-4.01,-1.74
13:25:20,-0.37,-4.01,-1.74
13:25:20,-0.37,-4.01,-1.74
13:25:20,-0.37,-4.01,-1.74
13:25:20,-0.37,-4.01,-1.74
13:25:20,-0.37,-4.01,-1.74
13:25:20,-0.37,-4.01,-1.74
13:25:20,-0.37,-4.01,-1.74
13:25:20,-0.37,-4.01,-1.74
13:25:20,-0.37,-4.01,-1.74
13:25:20,-0.37,-4.01,-1.74
13:25:20,-0.37,-4.01,-1.74
13:25:20,-0.37,-4.01,-1.74
13:25:20,-0.37,-4.01,-1.74
13:25:20,-0.37,-4.01,-1.74
13:25:20,-0.37,-4.01,-1.74
13:25:20,-0.37,-4.01,-1.74
13:25:20,-0.37,-4.01,-1.74
13:25:20,-0.37,-4.01,-1.74
13:25:20,-0.37,-4.01,-1.74
13:25:20,-0.37,-4.01,-1.74
13:25:20,-0.37,-4.01,-1.74
13:25:20,-0.37,-4.01,-1.74
13:25:20,-0.37,-4.01,-1.74
13:25:20,-0.37,-4.01,-1.74
13:25:20,-0.37,-4.01,-1.74
13:25:20,-0.37,-4.01,-1.74
13:25:20,-0.37,-4.01,-1.74
13:25:20,-0.37,-4.01,-1.74
13:25:20,-0.37,-4.01,-1.74
13:25:20,-0.37,-4.01,-1.74
13:25:20,-0.37,-4.01,-1.74
13:25:20,-0.37,-4.01,-1.74
13:25:20,-0.37,-4.01,-1.74
13:25:20,-0.37,-4.01,-1.74
13:25:20,-0.37,-4.01,-1.74
13:25:20,-0.37,-4.01,-1.74
13:25:20,-0.37,-4.01,-1.74
13:25:20,-0.37,-4.01,-1.74
13:25:20,-0.37,-4.01,-1.74
13:25:20,-0.37,-4.01,-1.74
13:25:20,-0.37,-4.01,-1.74
13:25:20,-0.37,-4.01,-1.74
13:25:20,-0.38,-4.01,-1.74
13:25:20,-0.37,-4.01,-1.74
13:25:20,-0.37,-4.01,-1.74
13:25:20,-0.37,-4.01,-1.74
13:25:20,-0.37,-4.01,-1.74
13:25:20,-0.37,-4.01,-1.74
13:25:20,-0.37,-4.01,-1.74
13:25:20,-0.37,-4.01,-1.74
13:25:20,-0.37,-4.01,-1.74
13:25:21,-0.37,-4.01,-1.74
13:25:21,-0.37,-4.01,-1.74
13:25:21,-0.37,-4.01,-1.74
13:25:21,-0.37,-4.01,-1.74
13:25:21,-0.37,-4.01,-1.74
13:25:21,-0.37,-4.01,-1.74
13:25:21,-0.37,-4.01,-1.74
13:25:21,-0.37,-4.01,-1.74
13:25:21,-0.37,-4.01,-1.74
13:25:21,-0.37,-4.01,-1.74
13:25:21,-0.37,-4.01,-1.74
13:25:21,-0.37,-4.01,-1.74
13:25:21,-0.37,-4.01,-1.74
13:25:21,-0.37,-4.01,-1.74
13:25:21,-0.37,-4.01,-1.74
13:25:21,-0.37,-4.01,-1.74
13:25:21,-0.37,-4.01,-1.74
13:25:21,-0.37,-4.01,-1.74
13:25:21,-0.38,-4.01,-1.74
13:25:21,-0.38,-4.01,-1.74
13:25:21,-0.38,-4.01,-1.74
13:25:21,-0.38,-4.01,-1.74
13:25:21,-0.38,-4.01,-1.74
13:25:21,-0.38,-4.01,-1.74
13:25:21,-0.38,-4.01,-1.74
13:25:21,-0.38,-4.01,-1.74
13:25:21,-0.38,-4.01,-1.74
13:25:21,-0.38,-4.01,-1.73
13:25:21,-0.38,-4.01,-1.73
